"id","example","intent_id"
11354,"28.68303221,77.18566773 CC BRPL",88
11355,"28.70205121,77.17698501 CC BRPL",88
11356,"28.70196902,77.17392495 CC BRPL",88
11357,"28.7007389,77.17048588 CC BRPL",88
11358,"28.70156044,77.17454611 CC BRPL",88
11359,"28.70002855,77.17348881 CC BRPL",88
11360,"28.70098982,77.17319074 CC BRPL",88
11361,"28.70214072,77.17292799 CC BRPL",88
11362,"28.70300599,77.17382868 CC BRPL",88
11363,"28.70288821,77.17360307 CC BRPL",88
11364,"28.70396766,77.17265978 CC BRPL",88
11365,"28.69684708,77.16410357 CC BRPL",88
11366,"28.69924736,77.16473899 CC BRPL",88
11367,"28.69841939,77.16044669 CC BRPL",88
11368,"28.66183318,77.11995915 CC BRPL",88
11369,"28.6748783,77.11382034 CC BRPL",88
11370,"28.66352999,77.1300063 CC BRPL",88
11371,"28.66152967,77.12861023 CC BRPL",88
11372,"28.66374333,77.11819393 CC BRPL",88
11373,"28.65972435,77.11319204 CC BRPL",88
11374,"28.65978944,77.11284199 CC BRPL",88
11375,"28.65408428,77.10970664 CC BRPL",88
11376,"28.65487752,77.10929922 CC BRPL",88
11377,"28.65259222,77.11670866 CC BRPL",88
11378,"28.64778214,77.11616119 CC BRPL",88
11379,"28.56937832,77.25529512 CC BRPL",88
11380,"28.56799502,77.25584827 CC BRPL",88
11381,"28.56612749,77.25387373 CC BRPL",88
11382,"28.56661029,77.25878162 CC BRPL",88
11383,"28.56219623,77.26228523 CC BRPL",88
11384,"28.56143337,77.26458951 CC BRPL",88
11385,"28.55888778,77.26467245 CC BRPL",88
11386,"28.55404141,77.27160361 CC BRPL",88
11387,"28.55332928,77.27189941 CC BRPL",88
11388,"28.55049837,77.27405955 CC BRPL",88
11389,"28.53140236,77.26061927 CC BRPL",88
11390,"28.52915389,77.25875328 CC BRPL",88
11391,"28.54172091,77.26169084 CC BRPL",88
11392,"28.54221741,77.26419386 CC BRPL",88
11393,"28.54350094,77.25654863 CC BRPL",88
11394,"28.52123722,77.24358402 CC BRPL",88
11395,"28.51815492,77.24370666 CC BRPL",88
11396,"28.51699297,77.23936459 CC BRPL",88
11397,"28.5147524,77.23307338 CC BRPL",88
11398,"28.50883289,77.23571943 CC BRPL",88
11399,"28.50731807,77.23757789 CC BRPL",88
11400,"28.52243807,77.23708744 CC BRPL",88
11401,"28.5267204,77.2386401 CC BRPL",88
11402,"28.67454266,77.20239865 CC BRPL",88
11403,"28.6777799,77.20813885 CC BRPL",88
11404,"28.69953817,77.22127102 CC BRPL",88
11405,"28.70367811,77.22293267 CC BRPL",88
11406,"28.70823724,77.22393227 CC BRPL",88
11407,"28.70777979,77.22201875 CC BRPL",88
11408,"28.70483115,77.22092624 CC BRPL",88
11409,"28.7150713,77.22863929 CC BRPL",88
11410,"28.71233635,77.22979429 CC BRPL",88
11411,"28.71625621,77.21983714 CC BRPL",88
11412,"28.7153519,77.2226012 CC BRPL",88
11413,"28.71229353,77.20938315 BC BRPL",88
11414,"28.71466645,77.20762419 BC BRPL",88
11415,"28.70102676,77.20657937 BC BRPL",88
11416,"28.70528301,77.20914921 BC BRPL",88
11417,"28.70394428,77.19802821 BC BRPL",88
11418,"28.6799921,77.27581573 BC BRPL",88
11419,"28.68073567,77.27760141 BC BRPL",88
11420,"28.67072166,77.26331887 BC BRPL",88
11421,"28.67267964,77.26301772 BC BRPL",88
11422,"28.67641793,77.26710444 BC BRPL",88
11423,"28.54076142,77.26524999 BC BRPL",88
11424,"28.50020766,77.29595631 BC BRPL",88
11425,"28.53428146,77.27984537 BC BRPL",88
11426,"28.50529202,77.27761866 BC BRPL",88
11427,"28.50444398,77.27219067 BC BRPL",88
11428,"28.50189262,77.25336632 BC BRPL",88
11429,"28.50531486,77.28667866 BC BRPL",88
11430,"28.5065413,77.29106837 BC BRPL",88
11431,"28.51846984,77.28356591 BC BRPL",88
11432,"28.51984483,77.28061434 BC BRPL",88
11433,"28.5199944,77.28146885 BC BRPL",88
11434,"28.52004572,77.28021876 BC BRPL",88
11435,"28.52138843,77.28257427 BC BRPL",88
11436,"28.52040059,77.27962199 BC BRPL",88
11437,"28.52156773,77.27873318 BC BRPL",88
11438,"28.49822069,77.29923575 BC BRPL",88
11439,"28.50529766,77.29857447 BC BRPL",88
11440,"28.50390905,77.29875208 BC BRPL",88
11441,"28.51356727,77.29639843 BC BRPL",88
11442,"28.5313654,77.27493801 BC BRPL",88
11443,"28.5304295,77.27539901 BC BRPL",88
11444,"28.52965334,77.27630249 BC BRPL",88
11445,"28.5293641,77.27400796 BC BRPL",88
11446,"28.5295678,77.2776391 BC BRPL",88
11447,"28.52958977,77.27868719 BC BRPL",88
11448,"28.53154346,77.27968513 BC BRPL",88
11449,"28.53325604,77.28130934 BC BRPL",88
11450,"28.53255815,77.28240555 BC BRPL",88
11451,"28.53142755,77.2816886 BC BRPL",88
11452,"28.53057578,77.28177244 BC BRPL",88
11453,"28.52936207,77.28187402 BC BRPL",88
11454,"28.52841765,77.28265365 BC BRPL",88
11455,"28.52783906,77.28328355 BC BRPL",88
11456,"28.52707759,77.28256701 BC BRPL",88
11457,"28.52750766,77.28143214 BC BRPL",88
11458,"28.52842665,77.28060833 BC BRPL",88
11459,"28.52815803,77.28002701 BC BRPL",88
11460,"28.52364457,77.27724576 BC BRPL",88
11461,"28.52461253,77.27792169 BC BRPL",88
11462,"28.52628319,77.27828141 BC BRPL",88
11463,"28.52586569,77.27530549 BC BRPL",88
11464,"28.53474635,77.28072366 BC BRPL",88
11465,"28.49852311,77.29700282 BC BRPL",88
11466,"28.51051537,77.24496491 BC BRPL",88
11467,"28.56365431,77.23179442 BC BRPL",88
11468,"28.58617605,77.24436537 BC BRPL",88
11469,"28.57970355,77.2215122 BC BRPL",88
11470,"28.5786534,77.22130599 BC BRPL",88
11471,"28.5545291,77.22783412 BC BRPL",88
11472,"28.55994999,77.2394255 BC BRPL",88
11473,"28.52796878,77.25442208 BC BRPL",88
11474,"28.53326001,77.27084674 BC BRPL",88
11475,"28.53238179,77.27278747 BC BRPL",88
11476,"28.53309133,77.27386348 BC BRPL",88
11477,"28.53336988,77.27499136 BC BRPL",88
11478,"28.53421333,77.27411435 BC BRPL",88
11479,"28.53526576,77.27300339 BC BRPL",88
11480,"28.53456757,77.2719682 BC BRPL",88
11481,"28.53610767,77.26903282 BC BRPL",88
11482,"28.53562647,77.26964734 BC BRPL",88
11483,"28.53671893,77.27052998 BC BRPL",88
11484,"28.53637414,77.27179557 BC BRPL",88
11485,"28.53655522,77.27266685 BC BRPL",88
11486,"28.53822425,77.27116751 BC BRPL",88
11487,"28.53499997,77.27760654 BC BRPL",88
11488,"28.53430808,77.27779016 BC BRPL",88
11489,"28.53623811,77.28135201 BC BRPL",88
11490,"28.53574851,77.27986968 BC BRPL",88
11491,"28.53640759,77.27905332 BC BRPL",88
11492,"28.53682145,77.27666514 BC BRPL",88
11493,"28.53639676,77.27722435 BC BRPL",88
11494,"28.53469142,77.27628442 BC BRPL",88
11495,"28.53506633,77.2761129 BC BRPL",88
11496,"28.53530538,77.27537282 BC BRPL",88
11497,"28.53585484,77.27460361 BC BRPL",88
11498,"28.53899136,77.27265193 BC BRPL",88
11499,"28.53815516,77.27362779 BC BRPL",88
11500,"28.53971182,77.27415432 BC BRPL",88
11501,"28.54028983,77.27510078 BC BRPL",88
11502,"28.53944399,77.27554918 BC BRPL",88
11503,"28.53911762,77.27576503 BC BRPL",88
11504,"28.53987935,77.27599558 BC BRPL",88
11505,"28.5377216,77.27966706 BC BRPL",88
11506,"28.53837044,77.27834408 BC BRPL",88
11507,"28.53903736,77.27799761 BC BRPL",88
11508,"28.53881736,77.27872517 BC BRPL",88
11509,"28.54015737,77.27930021 BC BRPL",88
11510,"28.54171366,77.27631151 BC BRPL",88
11511,"28.54250455,77.27843512 BC BRPL",88
11512,"28.54327578,77.27694278 BC BRPL",88
11513,"28.49541429,77.28118739 BC BRPL",88
11514,"28.49610485,77.28563285 BC BRPL",88
11515,"28.50210345,77.28004975 BC BRPL",88
11516,"28.5032786,77.27706175 BC BRPL",88
11517,"28.56453192,77.18513382 BC BRPL",88
11518,"28.5660816,77.1851813 BC BRPL",88
11519,"28.56907369,77.17982987 BC BRPL",88
11520,"28.56731246,77.17635082 BC BRPL",88
11521,"28.56768509,77.1743706 BC BRPL",88
11522,"28.56880706,77.17338674 BC BRPL",88
11523,"28.56901772,77.17190878 BC BRPL",88
11524,"28.56685767,77.17017481 BC BRPL",88
11525,"28.56615189,77.16851434 BC BRPL",88
11526,"28.56843044,77.16619217 BC BRPL",88
11527,"28.57383724,77.17237257 BC BRPL",88
11528,"28.57302682,77.17700327 BC BRPL",88
11529,"28.68433042,77.33183446 BC BRPL",88
11530,"28.582529,77.17092355 BC BRPL",88
11531,"28.58699653,77.16540847 BC BRPL",88
11532,"28.55316256,77.18105294 BC BRPL",88
11533,"28.55905517,77.18164838 BC BRPL",88
11534,"28.55993665,77.18073974 BC BRPL",88
11535,"28.56051036,77.18262966 BC BRPL",88
11536,"28.55825077,77.16806262 BC BRPL",88
11537,"28.56002182,77.16955696 BC BRPL",88
11538,"28.55362833,77.16575409 BC BRPL",88
11539,"28.56650137,77.18507967 BC BRPL",88
11540,"28.5414799,77.22236159 BC BRPL",88
11541,"28.54074641,77.21415809 BC BRPL",88
11542,"28.55813076,77.25732894 BC BRPL",88
11543,"28.62904617,77.20129515 BC BRPL",88
11544,"28.62892928,77.20161989 BC BRPL",88
11545,"28.62998921,77.20267052 BC BRPL",88
11546,"28.62598094,77.21140676 BC BRPL",88
11547,"28.62511273,77.19604976 BC BRPL",88
11548,"28.60317912,77.23032064 BC BRPL",88
11549,"28.6170846,77.21151236 BC BRPL",88
11550,"28.61808395,77.21795009 BC BRPL",88
11551,"28.59747029,77.21342471 BC BRPL",88
11552,"28.5889157,77.20813733 BC BRPL",88
11553,"28.59334471,77.2035661 BC BRPL",88
11554,"28.59279795,77.20192603 BC BRPL",88
11555,"28.60810954,77.20192513 BC BRPL",88
11556,"28.61561806,77.23834369 BC BRPL",88
11557,"28.58090514,77.20146995 BC BRPL",88
11558,"28.58016675,77.21195721 BC BRPL",88
11559,"28.6594423,77.15334602 BC BRPL",88
11560,"28.65184844,77.14887929 BC BRPL",88
11561,"28.64992996,77.14744403 BC BRPL",88
11562,"28.64657977,77.14464599 BC BRPL",88
11563,"28.64564125,77.14386521 BC BRPL",88
11564,"28.67114653,77.16065313 BC BRPL",88
11565,"28.65782644,77.15335557 BC BRPL",88
11566,"28.6603958,77.1500997 BC BRPL",88
11567,"28.66694219,77.14714244 BC BRPL",88
11568,"28.66694007,77.16636759 BC BRPL",88
11569,"28.66714808,77.16833557 BC BRPL",88
11570,"28.66995683,77.16357932 BC BRPL",88
11571,"28.65223802,77.13493984 BC BRPL",88
11572,"28.65297017,77.13453338 BC BRPL",88
11573,"28.64923832,77.13935537 BC BRPL",88
11574,"28.64048221,77.13738152 BC BRPL",88
11575,"28.63323984,77.13263423 BC BRPL",88
11576,"28.63335801,77.13335106 BC BRPL",88
11577,"28.63545246,77.13550219 BC BRPL",88
11578,"28.63656534,77.13656475 BC BRPL",88
11579,"28.63913328,77.13629263 BC BRPL",88
11580,"28.63857052,77.13741547 BC BRPL",88
11581,"28.6396406,77.13519031 BC BRPL",88
11582,"28.64468835,77.14113095 BC BRPL",88
11583,"28.64712558,77.14336018 BC BRPL",88
11584,"28.64367549,77.14103014 BC BRPL",88
11585,"28.53899539,77.21550452 BC BRPL",88
11586,"28.58741832,77.25531857 BC BRPL",88
11587,"28.5560134,77.28536707 BC BRPL",88
11588,"28.51248522,77.31064466 BC BRPL",88
11589,"28.55942569,77.292361 BC BRPL",88
11590,"28.56588705,77.28167778 BC BRPL",88
11591,"28.57352903,77.26974694 BC BRPL",88
11592,"28.58356077,77.25368761 BC BRPL",88
11593,"28.58290397,77.25400241 BC BRPL",88
11594,"28.57821142,77.25592526 BC BRPL",88
11595,"28.57687565,77.25973569 BC BRPL",88
11596,"28.676311,77.19688008 BC BRPL",88
11597,"28.67830883,77.18820356 BC BRPL",88
11598,"28.69693912,77.09288608 BC BRPL",88
11599,"28.61978078,77.23372377 BC BRPL",88
11600,"28.71229353,77.20938315 CC BRPL",88
11601,"28.71466645,77.20762419 CC BRPL",88
11602,"28.70102676,77.20657937 CC BRPL",88
11603,"28.70528301,77.20914921 CC BRPL",88
11604,"28.70394428,77.19802821 CC BRPL",88
11605,"28.6799921,77.27581573 CC BRPL",88
11606,"28.68073567,77.27760141 CC BRPL",88
11607,"28.67072166,77.26331887 CC BRPL",88
11608,"28.67267964,77.26301772 CC BRPL",88
11609,"28.67641793,77.26710444 CC BRPL",88
11610,"28.54076142,77.26524999 CC BRPL",88
11611,"28.50020766,77.29595631 CC BRPL",88
11612,"28.53428146,77.27984537 CC BRPL",88
11613,"28.50529202,77.27761866 CC BRPL",88
11614,"28.50444398,77.27219067 CC BRPL",88
11615,"28.50189262,77.25336632 CC BRPL",88
11616,"28.50531486,77.28667866 CC BRPL",88
11617,"28.5065413,77.29106837 CC BRPL",88
11618,"28.51846984,77.28356591 CC BRPL",88
11619,"28.51984483,77.28061434 CC BRPL",88
11620,"28.5199944,77.28146885 CC BRPL",88
11621,"28.52004572,77.28021876 CC BRPL",88
11622,"28.52138843,77.28257427 CC BRPL",88
11623,"28.52040059,77.27962199 CC BRPL",88
11624,"28.52156773,77.27873318 CC BRPL",88
11625,"28.49822069,77.29923575 CC BRPL",88
11626,"28.50529766,77.29857447 CC BRPL",88
11627,"28.50390905,77.29875208 CC BRPL",88
11628,"28.51356727,77.29639843 CC BRPL",88
11629,"28.5313654,77.27493801 CC BRPL",88
11630,"28.5304295,77.27539901 CC BRPL",88
11631,"28.52965334,77.27630249 CC BRPL",88
11632,"28.5293641,77.27400796 CC BRPL",88
11633,"28.5295678,77.2776391 CC BRPL",88
11634,"28.52958977,77.27868719 CC BRPL",88
11635,"28.53154346,77.27968513 CC BRPL",88
11636,"28.53325604,77.28130934 CC BRPL",88
11637,"28.53255815,77.28240555 CC BRPL",88
11638,"28.53142755,77.2816886 CC BRPL",88
11639,"28.53057578,77.28177244 CC BRPL",88
11640,"28.52936207,77.28187402 CC BRPL",88
11641,"28.52841765,77.28265365 CC BRPL",88
11642,"28.52783906,77.28328355 CC BRPL",88
11643,"28.52707759,77.28256701 CC BRPL",88
11644,"28.52750766,77.28143214 CC BRPL",88
11645,"28.52842665,77.28060833 CC BRPL",88
11646,"28.52815803,77.28002701 CC BRPL",88
11647,"28.52364457,77.27724576 CC BRPL",88
11648,"28.52461253,77.27792169 CC BRPL",88
11649,"28.52628319,77.27828141 CC BRPL",88
11650,"28.52586569,77.27530549 CC BRPL",88
11651,"28.53474635,77.28072366 CC BRPL",88
11652,"28.49852311,77.29700282 CC BRPL",88
11653,"28.51051537,77.24496491 CC BRPL",88
11654,"28.56365431,77.23179442 CC BRPL",88
11655,"28.58617605,77.24436537 CC BRPL",88
11656,"28.57970355,77.2215122 CC BRPL",88
11657,"28.5786534,77.22130599 CC BRPL",88
11658,"28.5545291,77.22783412 CC BRPL",88
11659,"28.55994999,77.2394255 CC BRPL",88
11660,"28.52796878,77.25442208 CC BRPL",88
11661,"28.53326001,77.27084674 CC BRPL",88
11662,"28.53238179,77.27278747 CC BRPL",88
11663,"28.53309133,77.27386348 CC BRPL",88
11664,"28.53336988,77.27499136 CC BRPL",88
11665,"28.53421333,77.27411435 CC BRPL",88
11666,"28.53526576,77.27300339 CC BRPL",88
11667,"28.53456757,77.2719682 CC BRPL",88
11668,"28.53610767,77.26903282 CC BRPL",88
11669,"28.53562647,77.26964734 CC BRPL",88
11670,"28.53671893,77.27052998 CC BRPL",88
11671,"28.53637414,77.27179557 CC BRPL",88
11672,"28.53655522,77.27266685 CC BRPL",88
11673,"28.53822425,77.27116751 CC BRPL",88
11674,"28.53499997,77.27760654 CC BRPL",88
11675,"28.53430808,77.27779016 CC BRPL",88
11676,"28.53623811,77.28135201 CC BRPL",88
11677,"28.53574851,77.27986968 CC BRPL",88
11678,"28.53640759,77.27905332 CC BRPL",88
11679,"28.53682145,77.27666514 CC BRPL",88
11680,"28.53639676,77.27722435 CC BRPL",88
11681,"28.53469142,77.27628442 CC BRPL",88
11682,"28.53506633,77.2761129 CC BRPL",88
11683,"28.53530538,77.27537282 CC BRPL",88
11684,"28.53585484,77.27460361 CC BRPL",88
11685,"28.53899136,77.27265193 CC BRPL",88
11686,"28.53815516,77.27362779 CC BRPL",88
11687,"28.53971182,77.27415432 CC BRPL",88
11688,"28.54028983,77.27510078 CC BRPL",88
11689,"28.53944399,77.27554918 CC BRPL",88
11690,"28.53911762,77.27576503 CC BRPL",88
11691,"28.53987935,77.27599558 CC BRPL",88
11692,"28.5377216,77.27966706 CC BRPL",88
11693,"28.53837044,77.27834408 CC BRPL",88
11694,"28.53903736,77.27799761 CC BRPL",88
11695,"28.53881736,77.27872517 CC BRPL",88
11696,"28.54015737,77.27930021 CC BRPL",88
11697,"28.54171366,77.27631151 CC BRPL",88
11698,"28.54250455,77.27843512 CC BRPL",88
11699,"28.54327578,77.27694278 CC BRPL",88
11700,"28.49541429,77.28118739 CC BRPL",88
11701,"28.49610485,77.28563285 CC BRPL",88
11702,"28.50210345,77.28004975 CC BRPL",88
11703,"28.5032786,77.27706175 CC BRPL",88
11704,"28.56453192,77.18513382 CC BRPL",88
11705,"28.5660816,77.1851813 CC BRPL",88
11706,"28.56907369,77.17982987 CC BRPL",88
11707,"28.56731246,77.17635082 CC BRPL",88
11708,"28.56768509,77.1743706 CC BRPL",88
11709,"28.56880706,77.17338674 CC BRPL",88
11710,"28.56901772,77.17190878 CC BRPL",88
11711,"28.56685767,77.17017481 CC BRPL",88
11712,"28.56615189,77.16851434 CC BRPL",88
11713,"28.56843044,77.16619217 CC BRPL",88
11714,"28.57383724,77.17237257 CC BRPL",88
11715,"28.57302682,77.17700327 CC BRPL",88
11716,"28.68433042,77.33183446 CC BRPL",88
11717,"28.582529,77.17092355 CC BRPL",88
11718,"28.58699653,77.16540847 CC BRPL",88
11719,"28.55316256,77.18105294 CC BRPL",88
11720,"28.55905517,77.18164838 CC BRPL",88
11721,"28.55993665,77.18073974 CC BRPL",88
11722,"28.56051036,77.18262966 CC BRPL",88
11723,"28.55825077,77.16806262 CC BRPL",88
11724,"28.56002182,77.16955696 CC BRPL",88
11725,"28.55362833,77.16575409 CC BRPL",88
11726,"28.56650137,77.18507967 CC BRPL",88
11727,"28.5414799,77.22236159 CC BRPL",88
11728,"28.54074641,77.21415809 CC BRPL",88
11729,"28.55813076,77.25732894 CC BRPL",88
11730,"28.62904617,77.20129515 CC BRPL",88
11731,"28.62892928,77.20161989 CC BRPL",88
11732,"28.62998921,77.20267052 CC BRPL",88
11733,"28.62598094,77.21140676 CC BRPL",88
11734,"28.62511273,77.19604976 CC BRPL",88
11735,"28.60317912,77.23032064 CC BRPL",88
11736,"28.6170846,77.21151236 CC BRPL",88
11737,"28.61808395,77.21795009 CC BRPL",88
11738,"28.59747029,77.21342471 CC BRPL",88
11739,"28.5889157,77.20813733 CC BRPL",88
11740,"28.59334471,77.2035661 CC BRPL",88
11741,"28.59279795,77.20192603 CC BRPL",88
11742,"28.60810954,77.20192513 CC BRPL",88
11743,"28.61561806,77.23834369 CC BRPL",88
11744,"28.58090514,77.20146995 CC BRPL",88
11745,"28.58016675,77.21195721 CC BRPL",88
11746,"28.6594423,77.15334602 CC BRPL",88
11747,"28.65184844,77.14887929 CC BRPL",88
11748,"28.64992996,77.14744403 CC BRPL",88
11749,"28.64657977,77.14464599 CC BRPL",88
11750,"28.64564125,77.14386521 CC BRPL",88
11751,"28.67114653,77.16065313 CC BRPL",88
11752,"28.65782644,77.15335557 CC BRPL",88
11753,"28.6603958,77.1500997 CC BRPL",88
11754,"28.66694219,77.14714244 CC BRPL",88
11755,"28.66694007,77.16636759 CC BRPL",88
11756,"28.66714808,77.16833557 CC BRPL",88
11757,"28.66995683,77.16357932 CC BRPL",88
11758,"28.65223802,77.13493984 CC BRPL",88
11759,"28.65297017,77.13453338 CC BRPL",88
11760,"28.64923832,77.13935537 CC BRPL",88
11761,"28.64048221,77.13738152 CC BRPL",88
11762,"28.63323984,77.13263423 CC BRPL",88
11763,"28.63335801,77.13335106 CC BRPL",88
11764,"28.63545246,77.13550219 CC BRPL",88
11765,"28.63656534,77.13656475 CC BRPL",88
11766,"28.63913328,77.13629263 CC BRPL",88
11767,"28.63857052,77.13741547 CC BRPL",88
11768,"28.6396406,77.13519031 CC BRPL",88
11769,"28.64468835,77.14113095 CC BRPL",88
11770,"28.64712558,77.14336018 CC BRPL",88
11771,"28.64367549,77.14103014 CC BRPL",88
11772,"28.53899539,77.21550452 CC BRPL",88
11773,"28.58741832,77.25531857 CC BRPL",88
11774,"28.5560134,77.28536707 CC BRPL",88
11775,"28.51248522,77.31064466 CC BRPL",88
11776,"28.55942569,77.292361 CC BRPL",88
11777,"28.56588705,77.28167778 CC BRPL",88
11778,"28.57352903,77.26974694 CC BRPL",88
11779,"28.58356077,77.25368761 CC BRPL",88
11780,"28.58290397,77.25400241 CC BRPL",88
11781,"28.57821142,77.25592526 CC BRPL",88
11782,"28.57687565,77.25973569 CC BRPL",88
11783,"28.676311,77.19688008 CC BRPL",88
11784,"28.67830883,77.18820356 CC BRPL",88
11785,"28.69693912,77.09288608 CC BRPL",88
11786,"28.61978078,77.23372377 CC BRPL",88
11787,"28.62008417,77.23480559 BC BRPL",88
11788,"28.62217109,77.23589481 BC BRPL",88
11789,"28.62357344,77.23661429 BC BRPL",88
11790,"28.62470605,77.23750634 BC BRPL",88
11791,"28.62580813,77.23870529 BC BRPL",88
11792,"28.6264392,77.23964872 BC BRPL",88
11793,"28.62734035,77.2405309 BC BRPL",88
11794,"28.62824977,77.24140253 BC BRPL",88
11795,"28.62915294,77.24211546 BC BRPL",88
11796,"28.63000829,77.24278491 BC BRPL",88
11797,"28.63097296,77.24351583 BC BRPL",88
11798,"28.63189216,77.24439488 BC BRPL",88
11799,"28.63274225,77.24525604 BC BRPL",88
11800,"28.63360319,77.24597545 BC BRPL",88
11801,"28.63449215,77.24679547 BC BRPL",88
11802,"28.63530379,77.24760283 BC BRPL",88
11803,"28.63614278,77.24840122 BC BRPL",88
11804,"28.63703328,77.24917689 BC BRPL",88
11805,"28.63788316,77.25006402 BC BRPL",88
11806,"28.63871203,77.25087457 BC BRPL",88
11807,"28.63963241,77.25163172 BC BRPL",88
11808,"28.64048751,77.25242081 BC BRPL",88
11809,"28.64139664,77.25319558 BC BRPL",88
11810,"28.64221908,77.25402347 BC BRPL",88
11811,"28.64306138,77.25483712 BC BRPL",88
11812,"28.64392023,77.25567826 BC BRPL",88
11813,"28.64478994,77.25652673 BC BRPL",88
11814,"28.6455944,77.25732622 BC BRPL",88
11815,"28.64642394,77.25815258 BC BRPL",88
11816,"28.64723511,77.25902309 BC BRPL",88
11817,"28.64807087,77.25981646 BC BRPL",88
11818,"28.64891521,77.26060147 BC BRPL",88
11819,"28.64974945,77.26137955 BC BRPL",88
11820,"28.65060391,77.26215336 BC BRPL",88
11821,"28.65143604,77.26294541 BC BRPL",88
